id,name,type,description,sortId,skills,slots,rarity,attack,critical,defense,attribute,attributeValue,subattribute,subattributeValue,sharpness,takumi
"ChargeAxe_033","煌雷盾斧Ⅲ","charge-axe","带有煌雷龙雷电的盾斧。旋转刃上有锐利的雷晶爪，无论多么坚硬的鳞都能劈开。","22","HunterSkill_022,2,HunterSkill_036,1","3,2,0","7","200","0","0","elec","22","","","10,10,120,80,80,50,0","50,0,0,0"
"ChargeAxe_034","煌雷霹雳盾斧","charge-axe","强化版的煌雷盾斧。释放雷电的宏伟之力，以天地鸣动之一击，使反抗者臣服于脚下。","23","HunterSkill_022,2,HunterSkill_036,1","3,2,1","8","220","0","0","elec","25","","","10,10,110,70,70,80,0","50,0,0,0"
"ChargeAxe_035","阿剌克涅之鳞Ⅰ","charge-axe","活用影蜘蛛素材的形状组成的盾斧。其特殊的构造可以充分释放斩击时产生的摩擦热。","55","HunterSkill_028,1,HunterSkill_026,1","0,0,0","3","120","10","0","sleep","13","","","70,50,30,100,0,0,0","50,0,0,0"
"ChargeAxe_036","阿剌克涅之鳞Ⅱ","charge-axe","活用影蜘蛛素材的形状组成的盾斧。其特殊的构造可以充分释放斩击时产生的摩擦热。","56","HunterSkill_028,1,HunterSkill_026,1","2,1,0","5","150","15","0","sleep","18","","","70,50,30,100,50,0,0","50,0,0,0"
"ChargeAxe_037","阿剌克涅之鳞Ⅲ","charge-axe","活用影蜘蛛素材的形状组成的盾斧。其特殊的构造可以充分释放斩击时产生的摩擦热。","57","HunterSkill_028,2,HunterSkill_026,1","3,2,0","7","180","15","0","sleep","22","","","70,50,30,90,60,50,0","50,0,0,0"
"ChargeAxe_038","阿剌克涅之镰","charge-axe","强化后的阿剌克涅之鳞，进一步降低了摩擦。坚硬的甲壳也能像切黄油般被一刀两断。","58","HunterSkill_028,2,HunterSkill_026,1","3,2,1","8","200","15","0","sleep","25","","","70,50,30,60,40,100,0","50,0,0,0"
"ChargeAxe_039","风爪盾斧Ⅰ","charge-axe","利用风铗龙素材的特性制成的盾斧。合体时张开的利爪不会放过任何触碰到的猎物。","39","HunterSkill_022,2,HunterSkill_055,1","0,0,0","3","140","0","0","ice","15","","","50,60,80,60,0,0,0","50,0,0,0"
"ChargeAxe_040","风爪盾斧Ⅱ","charge-axe","利用风铗龙素材的特性制成的盾斧。合体时张开的利爪不会放过任何触碰到的猎物。","40","HunterSkill_022,2,HunterSkill_055,1","2,1,0","5","170","0","0","ice","19","","","50,50,70,100,30,0,0","50,0,0,0"
"ChargeAxe_041","风爪盾斧Ⅲ","charge-axe","利用风铗龙素材的特性制成的盾斧。合体时张开的利爪不会放过任何触碰到的猎物。","41","HunterSkill_022,3,HunterSkill_055,1","3,2,0","7","200","0","0","ice","22","","","50,50,50,30,140,30,0","50,0,0,0"
"ChargeAxe_042","蓄蚀风爪盾斧","charge-axe","风爪盾斧的强化形态。剑盾联动有如华丽的剑舞，携逆流的烈风一道消灭敌人。","42","HunterSkill_022,3,HunterSkill_055,1","3,2,1","8","220","0","0","ice","25","","","50,50,50,30,120,50,0","50,0,0,0"
"ChargeAxe_043","狱焰盾斧Ⅰ","charge-axe","以象征炼狱的狱焰蛸素材制成的盾斧。其斩击带有困于现世的诅咒，会给对手招致不幸。","43","HunterSkill_047,2","1,0,0","4","170","-15","0","fire","15","","","100,20,80,50,0,0,0","50,0,0,0"
"ChargeAxe_044","狱焰盾斧Ⅱ","charge-axe","以象征炼狱的狱焰蛸素材制成的盾斧。其斩击带有困于现世的诅咒，会给对手招致不幸。","44","HunterSkill_047,3","3,2,0","7","210","-15","0","fire","22","","","100,20,100,70,60,0,0","50,0,0,0"
"ChargeAxe_045","恶蛸狱焰盾斧","charge-axe","狱焰盾斧的强化型，从炼狱深处窥探世界。它会释放冥府之底燃烧的烈焰，将所有希望全数焚尽。","45","HunterSkill_047,3","3,2,1","8","230","-15","0","fire","25","","","100,20,100,50,50,30,0","50,0,0,0"
"ChargeAxe_046","白炎盾斧Ⅰ","charge-axe","以护火龙素材制作的盾斧。能带给持有者如熊熊烈火一般绝不屈服的斗志。","6","HunterSkill_004,1,HunterSkill_003,1","1,0,0","4","160","15","0","fire","16","","","50,100,60,40,0,0,0","50,0,0,0"
"ChargeAxe_047","白炎盾斧Ⅱ","charge-axe","以护火龙素材制作的盾斧。能带给持有者如熊熊烈火一般绝不屈服的斗志。","7","HunterSkill_004,1,HunterSkill_003,1","2,1,0","6","180","15","0","fire","21","","","50,120,50,40,40,0,0","20,30,0,0"
"ChargeAxe_048","湮灭护火盾斧","charge-axe","强化后的白炎盾斧。在皓白之力形成的涌流中，可以感受到高贵的王者之魂。","8","HunterSkill_004,1,HunterSkill_003,1","3,2,1","8","220","15","0","fire","25","","","50,150,50,40,40,20,0","50,0,0,0"
"ChargeAxe_049","异界之炎Ⅰ","charge-axe","使用护凶爪龙素材制作的盾斧。是将屈服于渴望的野兽本能化为实体的武器。","17","HunterSkill_028,2","1,0,0","4","140","10","0","dragon","26","","","50,50,80,70,0,0,0","50,0,0,0"
"ChargeAxe_050","异界之炎Ⅱ","charge-axe","使用护凶爪龙素材制作的盾斧。是将屈服于渴望的野兽本能化为实体的武器。","18","HunterSkill_028,3","2,1,0","6","170","10","0","dragon","31","","","50,50,70,80,50,0,0","50,0,0,0"
"ChargeAxe_051","遗恨","charge-axe","强化后的异界之炎。饥渴的凶兽撕裂轮回，将此永不满足的器物残留在人间。","19","HunterSkill_028,3","3,2,1","8","210","10","0","dragon","35","","","50,50,80,80,100,40,0","0,0,0,0"
"ChargeAxe_052","护锁刃盾斧Ⅰ","charge-axe","以护龙素材制作的盾斧。传说若非精神坚韧之人，使用此武器必会沉溺于力量，陷入苦境。","29","HunterSkill_026,2","1,1,0","4","170","-10","0","dragon","14","","","100,30,90,30,0,0,0","50,0,0,0"
"ChargeAxe_053","护锁刃盾斧Ⅱ","charge-axe","以护龙素材制作的盾斧。传说若非精神坚韧之人，使用此武器必会沉溺于力量，陷入苦境。","30","HunterSkill_026,2","2,2,0","6","210","-10","0","dragon","17","","","100,60,90,50,0,0,0","10,40,0,0"
"ChargeAxe_054","护锁刃盾斧·高文","charge-axe","强化后的护锁刃盾斧。传说手持此武器屠龙的战士，曾在大地上留下无数锁链的痕迹。","31","HunterSkill_026,2","3,3,1","8","240","-10","0","dragon","20","","","100,70,50,80,50,0,0","10,40,0,0"
"ChargeAxe_057","剧毒之泪Ⅰ","charge-axe","内部设有毒怪鸟毒囊的恐怖盾斧。毒刃能顺利地刺入猎物体内。","66","HunterSkill_030,2,HunterSkill_029,1","2,1,0","5","180","0","0","poison","26","","","90,50,100,60,0,0,0","50,0,0,0"
"ChargeAxe_058","剧毒之泪Ⅱ","charge-axe","内部设有毒怪鸟毒囊的恐怖盾斧。毒刃能顺利地刺入猎物体内。","67","HunterSkill_030,2,HunterSkill_029,2","2,1,0","6","200","0","0","poison","29","","","90,50,70,60,30,0,0","50,0,0,0"
"ChargeAxe_059","剧毒盾斧","charge-axe","剧毒之泪强化版，遍布猛毒的刀刃终于露出了獠牙。为其所伤者将永受噩梦之苦。","68","HunterSkill_030,3,HunterSkill_029,2","3,2,1","8","230","0","0","poison","35","","","90,50,100,60,50,0,0","50,0,0,0"
"ChargeAxe_060","焰火盾斧Ⅰ","charge-axe","于高贵中暗藏不祥的雌火龙之盾斧。荆棘把手保留了女王的风格。","59","HunterSkill_056,2,HunterSkill_141,1","2,1,0","5","160","15","0","poison","14","","","50,70,40,100,40,0,0","50,0,0,0"
"ChargeAxe_061","焰火盾斧Ⅱ","charge-axe","于高贵中暗藏不祥的雌火龙之盾斧。荆棘把手保留了女王的风格。","60","HunterSkill_056,3,HunterSkill_141,1","3,2,0","7","190","15","0","poison","17","","","40,80,40,120,30,40,0","50,0,0,0"
"ChargeAxe_062","雌火盾斧","charge-axe","女王之盾斧，焰火盾斧的强化。其美丽姿态满溢高贵与残酷。","61","HunterSkill_056,3,HunterSkill_141,1","3,2,1","8","210","15","0","poison","20","","","40,80,30,110,30,60,0","50,0,0,0"
"ChargeAxe_063","盾斧觜宿一Ⅰ","charge-axe","以千刃龙素材巧妙堆叠打造而成的盾斧。金光闪耀的刃锋，化作心怀革命志向之人的希望之光。","109","HunterSkill_217,1","3,2,0","7","190","25","0","","","","","50,70,100,60,70,0,0","0,50,0,0"
"ChargeAxe_064","叛盾斧觜宿一","charge-axe","革命者的骄傲寄宿于此黄金之刃。盾斧觜宿一的强化型，将世界破坏殆尽吧。","110","HunterSkill_217,1","3,2,1","8","210","25","0","","","","","50,70,100,50,60,20,0","50,0,0,0"
"ChargeAxe_065","炎斧俄里翁Ⅰ","charge-axe","用火龙素材制成的盾斧。可活用点火性能进行攻击。","62","HunterSkill_002,3","2,1,0","6","190","10","0","fire","29","","","100,70,50,30,50,0,0","50,0,0,0"
"ChargeAxe_066","红莲斧俄里翁","charge-axe","刻于盾上的容貌现出火龙之怒。利用红莲烈焰抹杀猎物的炎斧俄里翁强化型。","63","HunterSkill_002,3","3,2,1","8","210","10","0","fire","35","","","100,70,50,40,50,40,0","50,0,0,0"
"ChargeAxe_067","力量of堕落Ⅰ","charge-axe","黑蚀龙之盾斧，骷髅印记中蕴含着已积累至极限的力量。能将对抗者击向黑暗的深渊。","64","HunterSkill_003,3","3,2,0","7","180","20","0","dragon","22","","","50,70,80,70,40,40,0","50,0,0,0"
"ChargeAxe_068","力量of破灭","charge-axe","主宰破灭的盾斧，强化形态的力量of堕落。引领猎物前往哀声四起的冥府深处。","65","HunterSkill_003,3","3,2,1","8","210","20","0","dragon","25","","","50,50,80,60,40,70,0","50,0,0,0"
"ChargeAxe_069","锁刃盾斧Ⅰ","charge-axe","使用锁刃龙素材制作的盾斧。据说此盾斧曾为古代骑士所用，骑士击退人们畏惧的龙，照亮未来的路。","32","HunterSkill_026,3","3,2,0","7","200","0","0","dragon","32","","","50,50,50,80,90,30,0","50,0,0,0"
"ChargeAxe_070","机械防御者Ⅰ","charge-axe","由发现的武器碎片组成的古代盾斧。据说那些复杂地咬合在一起的齿轮中，暗含着某种终焉的时刻。","100","","2,2,2","6","170","5","0","","","","","80,40,60,80,40,0,0","20,30,0,0"
"ChargeAxe_071","机械防御者Ⅱ","charge-axe","由发现的武器碎片组成的古代盾斧。据说那些复杂地咬合在一起的齿轮中，暗含着某种终焉的时刻。","101","","2,2,2","7","180","5","0","","","","","80,40,60,80,70,20,0","50,0,0,0"
"ChargeAxe_072","时间齿轮","charge-axe","有着潜藏性能的太古的盾斧。自修复之时起，它的指针就开始计时，没有人可以阻止。","102","","3,3,3","8","190","5","0","","","","","80,40,60,80,70,20,0","50,0,0,0"
"ChargeAxe_073","期冀兵装","charge-axe","通过实地调查而改良的希望兵装。其盾牌积蓄的不只力量，还有希望。","5","HunterSkill_046,2,HunterSkill_001,2","3,2,1","8","210","0","0","","","","","50,60,60,60,40,80,0","50,0,0,0"
"ChargeAxe_074","缠蛙强蓄盾斧","charge-axe","缠蛙兵装的强化版。变强的盾可以阻挡袭来的一切攻击，萦绕在剑上的能量能砍断一切事物。","28","HunterSkill_026,3,HunterSkill_035,1","3,2,1","8","220","0","15","","","","","60,20,100,90,80,0,0","10,40,0,0"
"ChargeAxe_075","锁刃盾斧·高文","charge-axe","锁刃盾斧的强化版。据说那位受太阳眷顾的骑士带来了灼灼烈日般的胜利。","33","HunterSkill_026,3","3,2,1","8","220","0","0","dragon","35","","","50,50,50,70,80,50,0","50,0,0,0"
"ChargeAxe_076","白炽斧耶利米Ⅰ","charge-axe","由白炽龙素材锻造，冠以纯白救赎之名的盾斧。翱翔的白盾将不分敌我净化一切。","103","HunterSkill_204,1","3,2,0","7","210","5","0","dragon","15","","","100,40,90,40,50,30,0","50,0,0,0"
"ChargeAxe_077","炽光斧耶利米","charge-axe","耶利米自天上传下意志——渴求赎罪的愤懑者啊，那张开的双翼连毁灭亦可实现。","104","HunterSkill_204,1","3,2,1","8","220","5","0","dragon","20","","","100,40,90,40,30,50,0","50,0,0,0"
"ChargeAxe_079","狐衣斧【镜花水月深】Ⅰ","charge-axe","毕生追求风流的战士所留下的雅致衣斧。白裳残影，轻曳茜水。","106","HunterSkill_202,2,HunterSkill_003,1","2,1,0","6","180","15","0","water","25","","","80,60,40,40,60,20,0","50,0,0,0"
"ChargeAxe_080","白布衣斧之帝王","charge-axe","狐衣斧【镜花水月深】强化版。沧海红如血，水镜斧翻覆，波卷残滓尽。","107","HunterSkill_202,3,HunterSkill_003,1","3,2,1","8","210","15","0","water","30","","","80,60,40,40,70,60,0","50,0,0,0"
"ChargeAxe_083","海龙暴风雨Ⅰ","charge-axe","使用苍海中卷起漩涡的海龙的素材打造而成的盾斧。响彻四方的雷鸣宣告着狩猎的开始。","112","HunterSkill_214,1,HunterSkill_035,2","3,2,0","7","200","0","0","elec","35","","","70,50,40,100,50,40,0","50,0,0,0"
"ChargeAxe_084","雷盾斧胜者漩涡","charge-axe","海龙暴风雨的强化形态，封印了称霸海洋的海龙之力，激烈的雷电漩涡劈开苍海。","113","HunterSkill_214,1,HunterSkill_035,2","3,2,1","8","220","0","0","elec","40","","","60,40,30,80,70,70,0","50,0,0,0"
"ChargeAxe_086","代价的深渊齿轮","charge-axe","吞噬隐藏性能的异形之微眠。禁忌之棺正焦灼渴望着由背叛所带来的开锁瞬间。","114","","3,3,3","8","200","-10","0","","","","","140,40,40,80,30,20,0","50,0,0,0"
"ChargeAxe_087","代价的深渊齿轮","charge-axe","吞噬隐藏性能的异形之微眠。禁忌之棺正焦灼渴望着由背叛所带来的开锁瞬间。","115","","3,3,3","8","180","15","0","","","","","140,40,40,50,70,10,0","50,0,0,0"
"ChargeAxe_088","代价的深渊齿轮","charge-axe","吞噬隐藏性能的异形之微眠。禁忌之棺正焦灼渴望着由背叛所带来的开锁瞬间。","116","","3,3,3","8","190","0","0","","","","","140,40,40,80,30,20,0","50,0,0,0"
"GunLance_000","希望铳枪Ⅰ","gun-lance","为调查东部地区而特别制作的铳枪。凭借多样的炮击以及龙杭炮，可以打出高火力的攻击。","0","","0,0,0","1","90","0","0","","","","","50,50,40,60,0,0,0","50,0,0,0"
"GunLance_001","希望铳枪Ⅱ","gun-lance","为调查东部地区而特别制作的铳枪。凭借多样的炮击以及龙杭炮，可以打出高火力的攻击。","1","HunterSkill_046,1","0,0,0","1","100","0","0","","","","","40,50,40,70,0,0,0","50,0,0,0"
"GunLance_002","希望铳枪Ⅲ","gun-lance","为调查东部地区而特别制作的铳枪。凭借多样的炮击以及龙杭炮，可以打出高火力的攻击。","2","HunterSkill_046,1,HunterSkill_001,1","0,0,0","3","130","0","0","","","","","50,60,50,90,0,0,0","50,0,0,0"
"GunLance_003","希望铳枪Ⅳ","gun-lance","为调查东部地区而特别制作的铳枪。凭借多样的炮击以及龙杭炮，可以打出高火力的攻击。","3","HunterSkill_046,2,HunterSkill_001,1","2,1,0","5","160","0","0","","","","","50,60,60,70,60,0,0","50,0,0,0"
"GunLance_004","希望铳枪Ⅴ","gun-lance","为调查东部地区而特别制作的铳枪。凭借多样的炮击以及龙杭炮，可以打出高火力的攻击。","4","HunterSkill_046,2,HunterSkill_001,1","3,2,0","7","190","0","0","","","","","50,60,50,80,50,60,0","50,0,0,0"
"GunLance_005","骨铳枪Ⅰ","gun-lance","新手入门用的铳枪。轻巧且操作简单，适合用来磨练技巧。","28","HunterSkill_026,1","0,0,0","1","110","0","0","","","","","50,70,80,0,0,0,0","40,10,0,0"
"GunLance_006","骨铳枪Ⅱ","gun-lance","新手入门用的铳枪。轻巧且操作简单，适合用来磨练技巧。","29","HunterSkill_026,1,HunterSkill_000,1","0,0,0","2","130","0","0","","","","","50,40,110,0,0,0,0","20,30,0,0"
"GunLance_007","骨铳枪Ⅲ","gun-lance","新手入门用的铳枪。轻巧且操作简单，适合用来磨练技巧。","30","HunterSkill_026,2,HunterSkill_000,1","1,0,0","4","170","0","0","","","","","50,60,100,40,0,0,0","50,0,0,0"
"GunLance_008","骨铳枪Ⅳ","gun-lance","新手入门用的铳枪。轻巧且操作简单，适合用来磨练技巧。","31","HunterSkill_026,3,HunterSkill_000,1","2,1,0","6","200","0","0","","","","","50,60,80,110,0,0,0","50,0,0,0"
"GunLance_009","大骨铳枪","gun-lance","用精挑细选的骨素材强化的骨铳枪强化版。操作简单，构造适合实战。","32","HunterSkill_026,3,HunterSkill_000,1","3,2,1","8","230","0","0","","","","","50,60,60,70,110,0,0","50,0,0,0"
"GunLance_010","三叉刺刀Ⅰ","gun-lance","枪头上装有三枚刺刀的铳枪。虽说是面向新手的武器，但是因为帅气造型而选择它的人也不在少数。","9","HunterSkill_027,1","0,0,0","2","120","0","0","","","","","20,40,90,50,0,0,0","50,0,0,0"
"GunLance_011","三叉刺刀Ⅱ","gun-lance","枪头上装有三枚刺刀的铳枪。虽说是面向新手的武器，但是因为帅气造型而选择它的人也不在少数。","10","HunterSkill_027,2","1,0,0","4","160","0","0","","","","","20,60,90,80,0,0,0","50,0,0,0"
"GunLance_012","三叉刺刀Ⅲ","gun-lance","枪头上装有三枚刺刀的铳枪。虽说是面向新手的武器，但是因为帅气造型而选择它的人也不在少数。","11","HunterSkill_027,2","2,1,0","6","190","0","0","","","","","20,70,90,60,60,0,0","50,0,0,0"
"GunLance_013","三叉锋刃","gun-lance","集工房匠人技术之精华所造就的三叉刺刀强化版。由它的枪头造成的伤痕一眼便可认出。","12","HunterSkill_027,3","3,2,1","8","220","0","0","","","","","20,60,90,70,50,60,0","50,0,0,0"
